"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"05-09 years","2022-10-12","7","0","0","86448","5","6","0"
"05-09 years","2022-10-13","12","0","0","86460","5","6.71428571428571","0"
"05-09 years","2022-10-14","2","0","0","86462","5","6.28571428571428","0"
"05-09 years","2022-10-15","5","0","1","86467","5","6.14285714285714","0"
"05-09 years","2022-10-16","7","0","1","86474","5","6.71428571428571","0"
"05-09 years","2022-10-17","12","0","0","86486","5","7.57142857142857","0"
"05-09 years","2022-10-18","7","0","0","86493","5","7.42857142857143","0"
"05-09 years","2022-10-19","9","0","0","86502","5","7.71428571428571","0"
"05-09 years","2022-10-20","6","0","0","86508","5","6.85714285714285","0"
"05-09 years","2022-10-21","8","0","0","86516","5","7.71428571428571","0"
"05-09 years","2022-10-22","7","0","0","86523","5","8","0"
"05-09 years","2022-10-23","12","0","1","86535","5","8.71428571428571","0"
"05-09 years","2022-10-24","14","0","1","86549","5","9","0"
"05-09 years","2022-10-25","10","0","0","86559","5","9.42857142857143","0"
"05-09 years","2022-10-26","16","0","0","86575","5","10.4285714285714","0"
"05-09 years","2022-10-27","6","0","0","86581","5","10.4285714285714","0"
"05-09 years","2022-10-28","6","0","0","86587","5","10.1428571428571","0"
"05-09 years","2022-10-29","11","0","0","86598","5","10.7142857142857","0"
"05-09 years","2022-10-30","5","0","1","86603","5","9.71428571428571","0"
"05-09 years","2022-10-31","10","0","1","86613","5","9.14285714285714","0"
"05-09 years","2022-11-01","10","0","0","86623","5","9.14285714285714","0"
"05-09 years","2022-11-02","13","0","0","86636","5","8.71428571428571","0"
"05-09 years","2022-11-03","6","0","0","86642","5","8.71428571428571","0"
"05-09 years","2022-11-04","13","0","0","86655","5","9.71428571428571","0"
"05-09 years","2022-11-05","7","0","0","86662","5","9.14285714285714","0"
"05-09 years","2022-11-06","11","0","1","86673","5","10","0"
"05-09 years","2022-11-07","10","0","1","86683","5","10","0"
"05-09 years","2022-11-08","4","0","0","86687","5","9.14285714285714","0"
"05-09 years","2022-11-09","8","0","1","86695","5","8.42857142857143","0"
"05-09 years","2022-11-10","5","0","0","86700","5","8.28571428571428","0"
"05-09 years","2022-11-11","8","0","1","86708","5","7.57142857142857","0"
"05-09 years","2022-11-12","8","0","0","86716","5","7.71428571428571","0"
"05-09 years","2022-11-13","2","0","0","86718","5","6.42857142857143","0"
"05-09 years","2022-11-14","9","0","0","86727","5","6.28571428571428","0"
"05-09 years","2022-11-15","7","0","1","86734","5","6.71428571428571","0"
"05-09 years","2022-11-16","9","0","0","86743","5","6.85714285714285","0"
"05-09 years","2022-11-17","8","0","0","86751","5","7.28571428571428","0"
"05-09 years","2022-11-18","11","0","0","86762","5","7.71428571428571","0"
"05-09 years","2022-11-19","9","0","0","86771","5","7.85714285714285","0"
"05-09 years","2022-11-20","6","0","0","86777","5","8.42857142857143","0"
"05-09 years","2022-11-21","5","0","0","86782","5","7.85714285714285","0"
"05-09 years","2022-11-22","9","0","0","86791","5","8.14285714285714","0"
"05-09 years","2022-11-23","4","0","0","86795","5","7.42857142857143","0"
"05-09 years","2022-11-24","4","0","0","86799","5","6.85714285714285","0"
"05-09 years","2022-11-25","8","0","0","86807","5","6.42857142857143","0"
"05-09 years","2022-11-26","8","0","0","86815","5","6.28571428571428","0"
"05-09 years","2022-11-27","14","0","1","86829","5","7.42857142857143","0"
"05-09 years","2022-11-28","11","0","0","86840","5","8.28571428571428","0"
"05-09 years","2022-11-29","8","0","1","86848","5","8.14285714285714","0"
"05-09 years","2022-11-30","15","0","0","86863","5","9.71428571428571","0"
"05-09 years","2022-12-01","15","0","0","86878","5","11.2857142857142","0"
"05-09 years","2022-12-02","19","0","0","86897","5","12.8571428571428","0"
"05-09 years","2022-12-03","11","0","0","86908","5","13.2857142857142","0"
"05-09 years","2022-12-04","13","0","0","86921","5","13.1428571428571","0"
"05-09 years","2022-12-05","19","0","1","86940","5","14.2857142857142","0"
"05-09 years","2022-12-06","18","0","0","86958","5","15.7142857142857","0"
"05-09 years","2022-12-07","17","0","0","86975","5","16","0"
"05-09 years","2022-12-08","22","0","0","86997","5","17","0"
"05-09 years","2022-12-09","20","0","0","87017","5","17.1428571428571","0"
"05-09 years","2022-12-10","24","0","1","87041","5","19","0"
"05-09 years","2022-12-11","21","0","1","87062","5","20.1428571428571","0"
"05-09 years","2022-12-12","55","0","1","87117","5","25.2857142857142","0"
"05-09 years","2022-12-13","34","0","0","87151","5","27.5714285714285","0"
"05-09 years","2022-12-14","28","0","0","87179","5","29.1428571428571","0"
"05-09 years","2022-12-15","26","0","2","87205","5","29.7142857142857","0"
"05-09 years","2022-12-16","22","0","0","87227","5","30","0"
"05-09 years","2022-12-17","14","0","1","87241","5","28.5714285714285","0"
"05-09 years","2022-12-18","15","0","1","87256","5","27.7142857142857","0"
"05-09 years","2022-12-19","19","0","1","87275","5","22.5714285714285","0"
"05-09 years","2022-12-20","12","0","0","87287","5","19.4285714285714","0"
"05-09 years","2022-12-21","17","0","0","87304","5","17.8571428571428","0"
"05-09 years","2022-12-22","15","0","0","87319","5","16.2857142857142","0"
"05-09 years","2022-12-23","16","0","1","87335","5","15.4285714285714","0"
"05-09 years","2022-12-24","10","0","0","87345","5","14.8571428571428","0"
"05-09 years","2022-12-25","3","0","0","87348","5","13.1428571428571","0"
"05-09 years","2022-12-26","14","0","2","87362","5","12.4285714285714","0"
"05-09 years","2022-12-27","8","0","0","87370","5","11.8571428571428","0"
"05-09 years","2022-12-28","17","0","2","87387","5","11.8571428571428","0"
"05-09 years","2022-12-29","16","0","0","87403","5","12","0"
"05-09 years","2022-12-30","6","0","0","87409","5","10.5714285714285","0"
"05-09 years","2022-12-31","11","0","0","87420","5","10.7142857142857","0"
"05-09 years","2023-01-01","8","0","1","87428","5","11.4285714285714","0"
"05-09 years","2023-01-02","20","0","0","87448","5","12.2857142857142","0"
"05-09 years","2023-01-03","13","0","0","87461","5","13","0"
"05-09 years","2023-01-04","9","0","1","87470","5","11.8571428571428","0"
"05-09 years","2023-01-05","14","0","1","87484","5","11.5714285714285","0"
"05-09 years","2023-01-06","24","0","0","87508","5","14.1428571428571","0"
"05-09 years","2023-01-07","8","0","1","87516","5","13.7142857142857","0"
"05-09 years","2023-01-08","7","0","0","87523","5","13.5714285714285","0"
"05-09 years","2023-01-09","22","0","0","87545","5","13.8571428571428","0"
"05-09 years","2023-01-10","19","0","0","87564","5","14.7142857142857","0"
"05-09 years","2023-01-11","29","0","0","87593","5","17.5714285714285","0"
"05-09 years","2023-01-12","20","0","0","87613","5","18.4285714285714","0"
"05-09 years","2023-01-13","25","0","0","87638","5","18.5714285714285","0"
"05-09 years","2023-01-14","11","0","0","87649","5","19","0"
"05-09 years","2023-01-15","11","0","0","87660","5","19.5714285714285","0"
"05-09 years","2023-01-16","16","0","0","87676","5","18.7142857142857","0"
"05-09 years","2023-01-17","29","0","1","87705","5","20.1428571428571","0"
"05-09 years","2023-01-18","23","0","0","87728","5","19.2857142857142","0"
"05-09 years","2023-01-19","26","0","0","87754","5","20.1428571428571","0"
"05-09 years","2023-01-20","18","0","1","87772","5","19.1428571428571","0"
"05-09 years","2023-01-21","10","0","0","87782","5","19","0"
"05-09 years","2023-01-22","3","0","1","87785","5","17.8571428571428","0"
"05-09 years","2023-01-23","20","0","1","87805","5","18.4285714285714","0"
"05-09 years","2023-01-24","0","0","0","87805","5","14.2857142857142","0"
"05-09 years","2023-01-25","0","0","0","87805","5","11","0"
"10-17 years","2020-02-01","1","0","0","1","0","0","0"
"10-17 years","2020-02-02","0","0","0","1","0","0","0"
"10-17 years","2020-02-03","1","0","0","2","0","0","0"
"10-17 years","2020-02-04","1","0","0","3","0","0","0"
"10-17 years","2020-02-05","1","0","0","4","0","0","0"
"10-17 years","2020-02-06","1","0","0","5","0","0","0"
"10-17 years","2020-02-07","0","0","0","5","0","0.71428571428571","0"
"10-17 years","2020-02-08","0","0","0","5","0","0.57142857142857","0"
"10-17 years","2020-02-09","2","0","0","7","0","0.85714285714285","0"
"10-17 years","2020-02-10","0","0","0","7","0","0.71428571428571","0"
"10-17 years","2020-02-11","0","0","0","7","0","0.57142857142857","0"
"10-17 years","2020-02-12","0","0","0","7","0","0.42857142857142","0"
"10-17 years","2020-02-13","0","0","0","7","0","0.28571428571428","0"
"10-17 years","2020-02-14","2","0","0","9","0","0.57142857142857","0"
"10-17 years","2020-02-15","2","0","0","11","0","0.85714285714285","0"
"10-17 years","2020-02-16","1","0","0","12","0","0.71428571428571","0"
"10-17 years","2020-02-17","0","0","0","12","0","0.71428571428571","0"
"10-17 years","2020-02-18","1","0","0","13","0","0.85714285714285","0"
"10-17 years","2020-02-19","0","0","0","13","0","0.85714285714285","0"
"10-17 years","2020-02-20","1","0","0","14","0","1","0"
"10-17 years","2020-02-21","1","0","0","15","0","0.85714285714285","0"
"10-17 years","2020-02-22","3","0","0","18","0","1","0"
"10-17 years","2020-02-23","0","0","0","18","0","0.85714285714285","0"
"10-17 years","2020-02-24","2","0","0","20","0","1.14285714285714","0"
"10-17 years","2020-02-25","2","0","0","22","0","1.28571428571428","0"
"10-17 years","2020-02-26","1","0","0","23","0","1.42857142857142","0"
"10-17 years","2020-02-27","2","0","0","25","0","1.57142857142857","0"
"10-17 years","2020-02-28","2","0","0","27","0","1.71428571428571","0"
"10-17 years","2020-02-29","0","0","0","27","0","1.28571428571428","0"
"10-17 years","2020-03-01","6","0","0","33","0","2.14285714285714","0"
"10-17 years","2020-03-02","1","0","0","34","0","2","0"
"10-17 years","2020-03-03","1","0","0","35","0","1.85714285714285","0"
"10-17 years","2020-03-04","0","0","0","35","0","1.71428571428571","0"
"10-17 years","2020-03-05","2","0","0","37","0","1.71428571428571","0"
"10-17 years","2020-03-06","0","0","0","37","0","1.42857142857142","0"
"10-17 years","2020-03-07","4","0","0","41","0","2","0"
"10-17 years","2020-03-08","1","0","0","42","0","1.28571428571428","0"
"10-17 years","2020-03-09","1","0","0","43","0","1.28571428571428","0"
"10-17 years","2020-03-10","2","0","0","45","0","1.42857142857142","0"
"10-17 years","2020-03-11","1","0","0","46","0","1.57142857142857","0"
"10-17 years","2020-03-12","1","0","0","47","0","1.42857142857142","0"
"10-17 years","2020-03-13","4","0","0","51","0","2","0"
"10-17 years","2020-03-14","4","0","0","55","0","2","0"
"10-17 years","2020-03-15","2","0","0","57","0","2.14285714285714","0"
"10-17 years","2020-03-16","3","0","1","60","0","2.42857142857142","0"
"10-17 years","2020-03-17","2","0","0","62","0","2.42857142857142","0"
"10-17 years","2020-03-18","4","0","0","66","0","2.85714285714285","0"
"10-17 years","2020-03-19","9","0","1","75","0","4","0"
"10-17 years","2020-03-20","4","0","0","79","0","4","0"
"10-17 years","2020-03-21","3","0","0","82","0","3.85714285714285","0"
"10-17 years","2020-03-22","4","0","0","86","0","4.14285714285714","0"
"10-17 years","2020-03-23","2","0","1","88","0","4","0"
"10-17 years","2020-03-24","8","0","2","96","0","4.85714285714285","0"
"10-17 years","2020-03-25","3","0","1","99","0","4.71428571428571","0"
"10-17 years","2020-03-26","6","0","0","105","0","4.28571428571428","0"
"10-17 years","2020-03-27","4","0","0","109","0","4.28571428571428","0"
"10-17 years","2020-03-28","4","0","0","113","0","4.42857142857142","0"
"10-17 years","2020-03-29","1","0","1","114","0","4","0"
"10-17 years","2020-03-30","8","0","1","122","0","4.85714285714285","0"
"10-17 years","2020-03-31","7","0","0","129","0","4.71428571428571","0"
"10-17 years","2020-04-01","9","0","0","138","0","5.57142857142857","0"
"10-17 years","2020-04-02","5","0","1","143","0","5.42857142857142","0"
"10-17 years","2020-04-03","8","0","1","151","0","6","0"
"10-17 years","2020-04-04","5","0","1","156","0","6.14285714285714","0"
"10-17 years","2020-04-05","6","0","0","162","0","6.85714285714285","0"
"10-17 years","2020-04-06","7","0","0","169","0","6.71428571428571","0"
"10-17 years","2020-04-07","6","0","0","175","0","6.57142857142857","0"
"10-17 years","2020-04-08","18","0","1","193","0","7.85714285714285","0"
"10-17 years","2020-04-09","9","0","1","202","0","8.42857142857143","0"
"10-17 years","2020-04-10","11","0","0","213","0","8.85714285714285","0"
"10-17 years","2020-04-11","6","0","0","219","0","9","0"
"10-17 years","2020-04-12","8","0","2","227","0","9.28571428571428","0"
"10-17 years","2020-04-13","8","0","1","235","0","9.42857142857143","0"
"10-17 years","2020-04-14","17","0","0","252","0","11","0"
"10-17 years","2020-04-15","10","0","0","262","0","9.85714285714285","0"
"10-17 years","2020-04-16","11","0","0","273","0","10.1428571428571","0"
"10-17 years","2020-04-17","14","0","1","287","0","10.5714285714285","0"
"10-17 years","2020-04-18","15","0","2","302","0","11.8571428571428","0"
"10-17 years","2020-04-19","26","0","0","328","0","14.4285714285714","0"
"10-17 years","2020-04-20","28","0","2","356","0","17.2857142857142","0"
"10-17 years","2020-04-21","13","0","0","369","0","16.7142857142857","0"
"10-17 years","2020-04-22","14","0","0","383","0","17.2857142857142","0"
"10-17 years","2020-04-23","15","0","1","398","0","17.8571428571428","0"
"10-17 years","2020-04-24","25","0","1","423","0","19.4285714285714","0"
"10-17 years","2020-04-25","8","0","1","431","0","18.4285714285714","0"
"10-17 years","2020-04-26","15","0","1","446","0","16.8571428571428","0"
"10-17 years","2020-04-27","26","0","0","472","0","16.5714285714285","0"
"10-17 years","2020-04-28","28","0","0","500","0","18.7142857142857","0"
"10-17 years","2020-04-29","20","0","0","520","0","19.5714285714285","0"
"10-17 years","2020-04-30","14","0","0","534","0","19.4285714285714","0"
"10-17 years","2020-05-01","14","0","2","548","0","17.8571428571428","0"
"10-17 years","2020-05-02","14","0","0","562","0","18.7142857142857","0"
"10-17 years","2020-05-03","3","0","0","565","0","17","0"
"10-17 years","2020-05-04","24","0","2","589","0","16.7142857142857","0"
"10-17 years","2020-05-05","18","0","0","607","0","15.2857142857142","0"
"10-17 years","2020-05-06","16","0","0","623","0","14.7142857142857","0"
"10-17 years","2020-05-07","13","0","0","636","0","14.5714285714285","0"
"10-17 years","2020-05-08","18","0","1","654","0","15.1428571428571","0"
"10-17 years","2020-05-09","20","1","0","674","1","16","0.14285714285714"
"10-17 years","2020-05-10","9","0","0","683","1","16.8571428571428","0.14285714285714"
"10-17 years","2020-05-11","37","0","2","720","1","18.7142857142857","0.14285714285714"
"10-17 years","2020-05-12","18","0","0","738","1","18.7142857142857","0.14285714285714"
"10-17 years","2020-05-13","34","0","2","772","1","21.2857142857142","0.14285714285714"
"10-17 years","2020-05-14","44","0","0","816","1","25.7142857142857","0.14285714285714"
"10-17 years","2020-05-15","38","0","0","854","1","28.5714285714285","0.14285714285714"
"10-17 years","2020-05-16","25","0","0","879","1","29.2857142857142","0"
"10-17 years","2020-05-17","14","0","0","893","1","30","0"
"10-17 years","2020-05-18","31","0","1","924","1","29.1428571428571","0"
"10-17 years","2020-05-19","28","0","0","952","1","30.5714285714285","0"
"10-17 years","2020-05-20","37","0","0","989","1","31","0"
"10-17 years","2020-05-21","34","0","1","1023","1","29.5714285714285","0"
"10-17 years","2020-05-22","38","0","1","1061","1","29.5714285714285","0"
"10-17 years","2020-05-23","17","0","1","1078","1","28.4285714285714","0"
"10-17 years","2020-05-24","18","0","0","1096","1","29","0"
"10-17 years","2020-05-25","21","0","0","1117","1","27.5714285714285","0"
"10-17 years","2020-05-26","39","0","3","1156","1","29.1428571428571","0"
"10-17 years","2020-05-27","42","0","1","1198","1","29.8571428571428","0"
